OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Leng_1,Shape_Le_12,rid,RCA_area,h2oAreaKm2,RCA_poly_h2oAreaKm2
699,1,841,1,699,0,708,Main,inactive, ,Y,5418,RA,Inactive,Y,467,242.205539764999997,2879.172713420000036, ,97.000000000000000,52.000000000000000,5418,RA,{71FAB091-1D34-4410-8DA5-BEC3EF867BBE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,12775.069999999999709,51.700000000000003,AK,190803050603,Deep Creek,M,NM,190803050604,0.000000000000000,0.000000000000000,42818.548714399999881,1,42818.548714399999881, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,433.689359495000019,2281.673985970000103,2281.673985970000103,1720,4.694024331770000,29.175526581100002,29.175526581052299
700,1,842,1,700,0,709,Side,inactive, ,M,5419,RA,Inactive,M,468,234.962930773000011,2185.160693790000096, ,102.000000000000000,23.000000000000000,5419,RA,{80D1CB0A-E9C2-4174-9348-04550E7719B9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19893.790000000000873,80.510000000000005,AK,190803050606,190803050606,S,NM,190803050607,0.000000000000000,0.000000000000000,44988.482311799998570,1,44988.482311799998570, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,411.445528251999974,1019.935432890000016,1019.935432890000016,1396,0.819903013381000,28.025097383599999,28.025097383612199
701,1,843,1,701,0,710,Side,inactive, ,M,5420,RA,Inactive,M,469,444.315836202000014,8393.408739390000846, ,133.000000000000000,57.000000000000000,5420,RA,{80D1CB0A-E9C2-4174-9348-04550E7719B9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19893.790000000000873,80.510000000000005,AK,190803050606,190803050606,S,NM,190803050607,0.000000000000000,0.000000000000000,44988.482311799998570,1,44988.482311799998570, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,491.411278695000021,5495.087924270000258,5495.087924270000258,1439,11.016690934900000,20.410257511800001,20.410257511843501
702,1,844,1,702,1,711,Main,inactive, ,Y,5421,RA,Inactive,Y,470,585.083763435000037,6761.981897159999789, ,229.000000000000000,63.000000000000000,5421,RA,{B894BA12-4E6A-4F69-83AA-5489068E31E4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32907.860000000000582,133.169999999999987,AK,190803050605,Headwaters Flat Creek,S,NM,190803050607,0.000000000000000,0.000000000000000,49667.343975499999942,1,49667.343975499999942, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,352.890914779000013,4105.811326809999628,4105.811326809999628,1337,3.620773285620000,134.787689859000011,134.787689858622997
703,1,845,1,703,1,712,Side,active, ,M,5422,RA,Active,M,471,322.194247840999992,2276.312206980000155, ,95.000000000000000,29.000000000000000,5422,RA,{B894BA12-4E6A-4F69-83AA-5489068E31E4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32907.860000000000582,133.169999999999987,AK,190803050605,Headwaters Flat Creek,S,NM,190803050607,0.000000000000000,0.000000000000000,49667.343975499999942,1,49667.343975499999942, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,368.228722781999977,411.324860324999975,411.324860324999975,1252,1.495860299800000,1.495860299800000,1.495860299798720
704,1,846,1,704,1,713,Off,active, ,M,5423,RA,Active,M,472,695.152396435000014,3997.705627509999886, ,316.000000000000000,28.000000000000000,5423,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,283.136583868000002,4152.826724710000235,4152.826724710000235,1596,6.943967201200000,6.943967201200000,6.943967201196130
705,1,847,1,705,1,714,Off,active, ,M,5424,RA,Active,M,473,230.107669885999996,1182.493706340000017, ,105.000000000000000,24.000000000000000,5424,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,287.557137593999983,4152.826724710000235,4152.826724710000235,1596,6.943967201200000,6.943967201200000,6.943967201196130
706,1,848,1,706,1,715,Side,active, ,Y,5425,RA,Active,Y,474,664.555874057999972,3512.771727169999849, ,266.000000000000000,27.000000000000000,5425,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,291.088332577000017,3273.985296979999930,3273.985296979999930,1595,2.073274911140000,269.692055155999981,269.692055156036986
707,1,849,1,707,1,716,Side,active, ,Y,5426,RA,Active,Y,475,364.435906385000010,1611.608065679999982, ,109.000000000000000,22.000000000000000,5426,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,291.344217404999995,3273.985296979999930,3273.985296979999930,1595,2.073274911140000,269.692055155999981,269.692055156036986
708,1,850,1,708,1,717,Side,active, ,M,5427,RA,Active,M,476,620.792420612999990,2515.208379619999960, ,257.000000000000000,15.000000000000000,5427,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,291.963195557000006,3273.985296979999930,3273.985296979999930,1595,2.073274911140000,269.692055155999981,269.692055156036986
709,1,851,1,709,1,718,Main,active, ,M,5428,RA,Active,M,477,681.111142298999994,3958.437177790000078, ,280.000000000000000,22.000000000000000,5428,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,304.497526296999979,4639.373641490000409,4639.373641490000409,1496,4.015187850410000,247.342138460000001,247.342138459978997
710,1,852,1,710,1,719,Off,active, ,M,5429,RA,Active,M,478,704.692768028000046,5927.484977189999881, ,141.000000000000000,48.000000000000000,5429,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,321.457590139999979,1925.876285999999936,1925.876285999999936,1423,2.036673119340000,235.025759021999988,235.025759022056008
711,1,853,1,711,1,720,Side,active, ,Y,5430,RA,Active,Y,479,256.392927723000014,2376.816943559999800, ,93.000000000000000,37.000000000000000,5430,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,331.704086815999972,3983.925704920000044,3983.925704920000044,1365,7.248803745430000,15.109962176500000,15.109962176534200
712,1,854,1,712,1,721,Off,active, ,M,5431,RA,Active,M,480,132.587175507000012,822.595724973999950, ,36.000000000000000,27.000000000000000,5431,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,529.309977602999993,3382.799842479999825,3382.799842479999825,1663,5.129234716550000,16.298918252600000,16.298918252580499
713,1,855,1,713,1,722,Side,active, ,M,5432,RA,Active,M,481,179.482158413000008,314.448888506999992, ,85.000000000000000,6.000000000000000,5432,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,524.276923300000021,3382.799842479999825,3382.799842479999825,1663,5.129234716550000,16.298918252600000,16.298918252580499
714,1,856,1,714,0,723,Off,active,Error,N,5433,RA,Active,N,482,49.540120251600001,83.733430786699998, ,22.000000000000000,5.000000000000000,5433,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,509.564659862999974,1540.730594379999957,1540.730594379999957,1311,1.708826451530000,115.107245172000006,115.107245171664005
715,1,857,1,715,0,724,Side,inactive, ,M,5434,RA,Inactive,M,483,457.418687310999985,10636.553836499999306, ,201.000000000000000,70.000000000000000,5434,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,515.956953993999946,2395.255101350000132,2395.255101350000132,1264,5.359611451680000,5.359611451680000,5.359611451679510
716,1,858,1,716,0,725,Side,active, ,M,5435,RA,Active,M,484,38.175041863899999,89.468337743199996, ,15.000000000000000,8.000000000000000,5435,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,514.541886387999966,2648.595768820000103,2648.595768820000103,1250,4.353044004480000,17.392233590499998,17.392233590532200
717,1,859,1,717,0,726,Side,active, ,M,5436,RA,Active,M,485,48.788047954500001,120.491715812999999, ,16.000000000000000,12.000000000000000,5436,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,513.775168644000019,2648.595768820000103,2648.595768820000103,1250,4.353044004480000,17.392233590499998,17.392233590532200
718,1,860,1,718,0,727,Side,active, ,M,5437,RA,Active,M,486,209.320002380000005,305.528077075999988, ,77.000000000000000,8.000000000000000,5437,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,513.834890259999952,2648.595768820000103,2648.595768820000103,1250,4.353044004480000,17.392233590499998,17.392233590532200
719,1,861,1,719,0,728,Side,active, ,M,5438,RA,Active,M,487,49.815080701399999,110.202267742000004, ,17.000000000000000,11.000000000000000,5438,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,571.730513335999945,1196.420022739999922,1196.420022739999922,1061,1.046510598630000,15.374376135800000,15.374376135781599
720,1,862,1,720,0,729,Side,active, ,M,5439,RA,Active,M,488,22.165988181399999,31.093994027299999, ,9.000000000000000,5.000000000000000,5439,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,581.086526381999988,4183.184637909999765,4183.184637909999765,1003,11.377640501300000,11.377640501300000,11.377640501260300
721,1,863,1,721,0,730,Side,active, ,M,5440,RA,Active,M,489,30.263415260999999,57.516872948299998, ,10.000000000000000,9.000000000000000,5440,RA,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,93580.263501399997040, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,581.155382215000031,4183.184637909999765,4183.184637909999765,1003,11.377640501300000,11.377640501300000,11.377640501260300
722,1,864,1,722,0,731,Main,inactive, ,Y,5403,RA,Inactive,Y,490,629.926498038999966,4547.377361820000260, ,173.000000000000000,40.000000000000000,5403,RA,{56234392-B233-49C8-8113-82543AA15CBB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34560.599999999998545,139.860000000000014,AK,190803050602,Butte Creek,S,NM,190803050604,0.000000000000000,0.000000000000000,61219.353978099999949,1,61219.353978099999949, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,395.477433381000026,4828.700982559999829,4828.700982559999829,2337,8.112973558689999,62.857993527700003,62.857993527707002
723,1,865,1,723,0,732,Main,active, ,Y,5441,RA,Active,Y,491,210.233785492000010,1210.179605660000107, ,60.000000000000000,25.000000000000000,5441,RA,{B4D38FB6-C13C-4F7C-92CD-547B5144D8E9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20121.659999999999854,81.430000000000007,AK,190803050701,Headwaters McCoy Creek,S,NM,190803050704,0.000000000000000,0.000000000000000,42664.273400300000503,1,42664.273400300000503, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,396.248680180999997,2502.955197440000120,2502.955197440000120,725,2.566631003940000,12.131019181799999,12.131019181810400
724,1,866,1,724,0,733,Side,active, ,Y,5442,RA,Active,Y,492,111.171081365000006,365.734303096000019, ,37.000000000000000,14.000000000000000,5442,RA,{B4D38FB6-C13C-4F7C-92CD-547B5144D8E9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20121.659999999999854,81.430000000000007,AK,190803050701,Headwaters McCoy Creek,S,NM,190803050704,0.000000000000000,0.000000000000000,42664.273400300000503,1,42664.273400300000503, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,440.400645574999999,431.270850574000008,431.270850574000008,758,2.077411716380000,2.077411716380000,2.077411716377550
725,1,867,1,725,0,734,Side,active, ,M,5443,RA,Active,M,493,239.399151549999999,2987.291310049999993, ,81.000000000000000,35.000000000000000,5443,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.263359681999987,1337.619681850000006,1337.619681850000006,1995,1.220886622700000,4103.587248249999902,4103.587248248950345
726,1,868,1,726,0,735,Side,active, ,Y,5444,RA,Active,Y,494,199.335094690000005,1161.248217020000084, ,44.000000000000000,25.000000000000000,5444,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,299.614802159000021,1337.619681850000006,1337.619681850000006,1995,1.220886622700000,4103.587248249999902,4103.587248248950345
727,1,869,1,727,0,736,Side,active, ,Y,5445,RA,Active,Y,495,207.638472498999988,1453.336927090000017, ,67.000000000000000,41.000000000000000,5445,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,300.233702434999998,3302.277959800000190,3302.277959800000190,1971,6.293656140570000,6.293656140570000,6.293656140565880
728,1,870,1,728,0,737,Side,active, ,Y,5446,RA,Active,Y,496,487.277001271000017,5809.754253789999893, ,167.000000000000000,67.000000000000000,5446,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,300.903926631999980,3302.277959800000190,3302.277959800000190,1971,6.293656140570000,6.293656140570000,6.293656140565880
729,1,871,1,729,0,738,Side,active, ,M,5447,RA,Active,M,497,315.721770535000019,2333.618827419999889, ,139.000000000000000,21.000000000000000,5447,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,298.183257837999975,1337.619681850000006,1337.619681850000006,1995,1.220886622700000,4103.587248249999902,4103.587248248950345
730,1,872,1,730,0,739,Off,active, ,Y,5448,RA,Active,Y,498,452.371342749999997,2002.518351230000007, ,100.000000000000000,21.000000000000000,5448,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,303.485675807999996,1324.297737959999949,1324.297737959999949,2016,0.523830430278000,4079.319590130000051,4079.319590130399774
731,1,873,1,731,0,740,Main,active,"Road nearby, possible mining",Y,5449,RA,Active,Y,499,275.099950573000001,2438.077617039999950, ,111.000000000000000,35.000000000000000,5449,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,347.349908443000004,2333.376872469999853,2333.376872469999853,2206,3.960231877710000,32.320453499899997,32.320453499871100
732,1,874,1,732,0,741,Main,active,"Road nearby, possible mining",Y,5450,RA,Active,Y,500,162.773414155000012,1138.840038000000050, ,44.000000000000000,25.000000000000000,5450,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,349.585338643999989,2333.376872469999853,2333.376872469999853,2206,3.960231877710000,32.320453499899997,32.320453499871100
733,1,875,1,733,0,742,Main,active,"Road nearby, possible mining",Y,5452,RA,Active,Y,501,244.929807280000006,1630.146330779999971, ,90.000000000000000,29.000000000000000,5452,RA,{55FF3275-2A78-4366-A4D0-C23F38F9EDE9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28318.590000000000146,114.599999999999994,AK,190803050604,190803050604-Salcha River,M,NM,190803050608,0.000000000000000,0.000000000000000,67490.582594099993003,1,67490.582594099993003, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,349.594954764000022,2333.376872469999853,2333.376872469999853,2206,3.960231877710000,32.320453499899997,32.320453499871100
