OID_,Join_Count,TARGET_FID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Num_of_dam,Shape_Length,Shape_Area,Point_Count
115,3,116,{60FF804D-D0B4-41BD-9ECC-6FB19F87F708},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27056.330000000001746,109.489999999999995,AK,190803060202,Wheeler Creek,S,NM,190803060204,0.000000000000000,0.000000000000000,49318.959400300002017,1, ,3521.460000000000036,A312,011139, ,4600,6/22/1991 0:00:00,Yes,Image Interpretation,Image, ,0.000000000000000, ,Perimeter modified using Landsat Image Service.,24520,1990,3/14/2019 0:00:00,jljenkins, ,9/5/1990 0:00:00,, ,N,1990 - 1999,1990.000000000000000,1990.000000000000000,29804.292392700001074,0.000000000000000,0.000000000000000,49318.959400300002017,0.000000000000000,49318.959400339925196,109493066.063388109207153,7
116,1,117,{DFB07656-1595-4D86-A3F7-374BCA6D8CFA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,25537.900000000001455,103.349999999999994,AK,190803060401,Headwaters North Fork Chena River,S,NM,190803060403,0.000000000000000,0.000000000000000,43972.877284599999257,1,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,0.000000000000000,0.000000000000000,43972.877284599999257,0.000000000000000,43972.877284641588631,103348215.259905517101288,14
117,1,118,{88655252-0DD7-4B01-A12E-85A821B7B901},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,14672.649999999999636,59.380000000000003,AK,190803070105,Rapid Creek,S,NM,190803070106,0.000000000000000,0.000000000000000,35001.478163100000529,1, ,3967.679999999999836,A076,612028, ,4630,11/14/1986 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,25255,1986,3/14/2019 0:00:00,jljenkins, ,7/29/1986 0:00:00,, ,N,1980 - 1989,1986.000000000000000,1980.000000000000000,25867.977277699999831,697.959725419000051,12.809834715499999,35001.478163100000529,0.000000000000000,35001.478163146399311,59378118.979483492672443,0
118,3,119,{028A61FF-DF9E-40BE-8BA1-4A99B67E1FB8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39798.379999999997381,161.060000000000002,AK,190803031809,Outlet Goodpaster River,M,NM,190803031904,0.000000000000000,0.000000000000000,88343.982325200006017,1,284,49816.250000000000000,B284,312284,P00284, ,11/26/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,1152,2003,11/26/2004 0:00:00,gschmunk, ,8/19/2003 0:00:00,, ,N,2000 - 2009,2003.000000000000000,2000.000000000000000,116558.365732000005664,358.192379916999982,9.084239863340001,88343.982325200006017,0.000000000000000,88343.982325239034253,161058267.922420859336853,0
119,3,120,{DD41DC10-0121-482C-9FE0-DCE050915A22},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29334.159999999999854,118.709999999999994,AK,190803031807,Liscum Slough,S,NM,190803031809,0.000000000000000,0.000000000000000,49399.090110800003458,1,284,49816.250000000000000,B284,312284,P00284, ,11/26/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,1152,2003,11/26/2004 0:00:00,gschmunk, ,8/19/2003 0:00:00,, ,N,2000 - 2009,2003.000000000000000,2000.000000000000000,116558.365732000005664,458.713748114999987,16.745408533399999,49399.090110800003458,0.000000000000000,49399.090110846482276,118711123.110803365707397,0
120,2,121,{A7A3635C-A7A4-4370-9FE7-EFFD37D9F0EB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36899.720000000001164,149.330000000000013,AK,190803050305,Middle North Fork Salcha River,S,NM,190803050310,0.000000000000000,0.000000000000000,64506.094099299996742,0,397,2828.119999999999891,N7GQ,111397,PNN7GQ,1653.5,9/1/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68215,2021,9/2/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D9F72569-F8CD-45DB-93F7-D7D05C4F4723},N,2020 - 2029,2021.000000000000000,2020.000000000000000,50215.861107299999276,780.165346519999957,28.974157290000001,64506.094099299996742,0.000000000000000,64506.094099326313881,149327876.955577939748764,0
121,1,122,{64CB743C-0C76-473B-B7A3-4234620815F0},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,19665.069999999999709,79.579999999999998,AK,190803060104,Salmonfoot Creek-Middle Fork Chena River,S,NM,190803060105,0.000000000000000,0.000000000000000,39961.278370100000757,1, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,986.642842926999947,17.154259397000001,39961.278370100000757,0.000000000000000,39961.278370051390084,79581710.763335376977921,2
122,1,123,{02734ADD-E80E-46D6-BBC3-AACDE4EC6E60},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34142.199999999997090,138.169999999999987,AK,190803050304,Ricks Creek,S,NM,190803050305,0.000000000000000,0.000000000000000,52839.007596800001920,0, ,43843.209999999999127,Z61, , , ,11/1/1966 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter is approximate.  Digitized from 1978 Landsat image P75 R14.,26170,1966,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,64176.792368900001748,890.599981213999968,31.595030622199999,52839.007596800001920,0.000000000000000,52839.007596760973684,138168563.900783389806747,0
123,1,124,{CBCCD0C3-1DBE-49C1-91D3-F9C607AD2CB5},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27527.430000000000291,111.400000000000006,AK,190803050403,190803050403-Salcha River,S,NM,190803050406,0.000000000000000,0.000000000000000,55570.872511399997165,0,283,1195.069999999999936, ,311283, , ,11/1/2003 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter heads-up digitized from 2003 and 2004 Landsat imagery,1155,2003,12/3/2007 0:00:00,pmartyn,No,,, ,N,2000 - 2009,2003.000000000000000,2000.000000000000000,13019.239922900000238,832.312159910999981,34.152991269099999,55570.872511399997165,0.000000000000000,55570.872511366171238,111399576.621698126196861,0
124,1,125,{61D0E759-18D6-46C1-AAD6-2D66B1D5CDE7},{A5D425A5-2187-42D6-A869-6B3A3656B892}, , , ,4/30/2015 0:00:00,0,23257.459999999999127,94.120000000000005,AK,190803060103,Caribou Creek-Middle Fork Chena River,S,NM,190803060104,0.000000000000000,0.000000000000000,45547.256999099998211,1, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,1110.391344749999917,28.232137992199998,45547.256999099998211,0.000000000000000,45547.256999098615779,94119593.174765661358833,6
125,3,126,{52D71381-F76A-437C-9077-C47D74176C4F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41493.449999999997090,167.919999999999987,AK,190803031604,190803031604-Central Creek,S,NM,190803031802,0.000000000000000,0.000000000000000,95896.729148099999293,1,396,999.970000000000027,JTB7,512396,PNJTB7,1043,6/27/2015 0:00:00,Yes,Digitized,Other,D - Within 1 KiloMeter,1000.000000000000000, ,MODIS/VIIRS,38220,2015,7/2/2015 0:00:00,jljenkins,No,8/13/2015 0:00:00,,A6318EDF-55AB-4598-8E70-12435FAA7E2B,N,2010 - 2019,2015.000000000000000,2010.000000000000000,7434.258811089999654,830.391970753999999,30.017496770800001,95896.729148099999293,0.000000000000000,95896.729148141545011,167918039.418408036231995,12
126,2,127,{D1456D6B-F36D-495F-B5AD-354520C2E477},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39673.339999999996508,160.550000000000011,AK,190803031703,Middle South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,75646.058015300004627,1,321,9826.229999999999563,JUQ4,512321,PNJUQ4,10499.3,8/4/2015 0:00:00,Yes,Digitized,Image,B - Within 90 Meters,0.000000000000000, ,Digitized from Landsat8 image dated 8/4/15,38135,2015,8/6/2015 0:00:00,dmgriggs,No,8/23/2015 0:00:00,,E63D7CEC-7D73-4518-B214-D36148A7598C,N,2010 - 2019,2015.000000000000000,2010.000000000000000,49557.338172999996459,751.670587316000024,26.104217432900001,75646.058015300004627,0.000000000000000,75646.058015341419377,160552297.825064420700073,8
127,3,128,{BF7E1CA5-F536-4B08-8A2D-8B4F68FD8DCE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,12218.430000000000291,49.450000000000003,AK,190803031510,Glacier Creek,S,NM,190803031511,0.000000000000000,0.000000000000000,37093.477900099998806,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1026.277691219999951,40.558139789199998,37093.477900099998806,0.000000000000000,37093.477900129022601,49446189.556436955928802,0
128,1,129,{A1602E35-04D2-4CC6-9BE5-5A34E27FF921},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,33987.250000000000000,137.539999999999992,AK,190803050206,Stone Boy Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,73654.793891699999222,1, ,475.959999999999980,A546,411546, ,300,9/16/1995 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,21791,1994,3/14/2019 0:00:00,jljenkins, ,8/31/1994 0:00:00,, ,N,1990 - 1999,1994.000000000000000,1990.000000000000000,6771.160740680000345,1504.728064540000105,66.387413036500007,73654.793891699999222,0.000000000000000,73654.793891745721339,137541530.933583915233612,4
129,0,130,{358A659A-4B96-4598-8647-3BCC067167BF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10553.440000000000509,42.710000000000001,AK,190803031401,190803031401,S,NM,190803031406,0.000000000000000,0.000000000000000,27925.474641900000279,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1294.652994849999914,43.495847431000001,27925.474641900000279,0.000000000000000,27925.474641910652281,42708271.220265969634056,0
130,3,131,{B507E154-F1FC-4DF7-BD1C-9BECAB0C6EA3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22982.220000000001164,93.010000000000005,AK,190803090905,Chatanika River,S,NM,190803091010,0.000000000000000,0.000000000000000,56588.419110299997556,0,733,645.240000000000009, ,011733, , ,9/28/2010 0:00:00,Yes,Digitized,Image,B - Within 90 Meters,0.000000000000000, ,"Perimeter digitized from Landsat 5 image taken on September 28, 2010.",33679,2010,12/1/2010 0:00:00,hrigby,No,9/27/2010 0:00:00,, ,N,2010 - 2019,2010.000000000000000,2010.000000000000000,9824.477186340000117,0.000000000000000,0.000000000000000,56588.419110299997556,0.000000000000000,56588.419110298542364,93005750.010257646441460,0
131,0,132,{33EA0D88-B62D-47B3-917A-8C7FDAD7EEC0},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,37485.550000000002910,151.699999999999989,AK,190803090803,Little Goldstream Creek,S,IT,190803090806,0.000000000000000,0.000000000000000,54776.414346300000034,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,54776.414346300000034,0.000000000000000,54776.414346289464447,151698649.505481153726578,0
132,2,133,{6ED5E58E-2159-4F71-A32B-A747A4ADF44D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11639.850000000000364,47.100000000000001,AK,190803090801,190803090801-Goldstream Creek,S,NM,190803090806,0.000000000000000,0.000000000000000,34788.578710699999647,1,244,30.879999999999999,N3EN,111244,PNN3EN,24,6/23/2021 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter generated by DOF.,68043,2021,6/24/2021 0:00:00,jljenkins, ,6/25/2021 0:00:00,,{EE17AF8F-642D-4D58-9E95-716B26BF085D},N,2020 - 2029,2021.000000000000000,2020.000000000000000,2356.067502299999887,0.000000000000000,0.000000000000000,34788.578710699999647,0.000000000000000,34788.578710652851441,47104801.570481292903423,5
133,2,134,{D98D7BE3-B9F1-4A13-8A11-1B0018A03135},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31212.270000000000437,126.310000000000002,AK,190803090902,190803090902-Chatanika River,S,NM,190803090903,0.000000000000000,0.000000000000000,46848.424056900003052,1,319,22487.470000000001164,MBS4,911319,PNMBS4,21309,7/30/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by IMT,51181,2019,7/31/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N,2010 - 2019,2019.000000000000000,2010.000000000000000,114689.348612000001594,0.000000000000000,0.000000000000000,46848.424056900003052,0.000000000000000,46848.424056942538300,126311527.461424082517624,1
134,1,135,{6FD7F52F-7F8A-4BCD-8BC6-8C9580674E89},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28967.150000000001455,117.230000000000004,AK,190803090608,Dome Creek-Chatanika River,S,NM,190803090609,0.000000000000000,0.000000000000000,76422.358325799999875,1, ,688.429999999999950,A261,011134,P01051,900,7/14/1993 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,24494,1990,3/14/2019 0:00:00,jljenkins, ,8/3/1990 0:00:00,, ,N,1990 - 1999,1990.000000000000000,1990.000000000000000,9986.810947149999265,0.000000000000000,0.000000000000000,76422.358325799999875,0.000000000000000,76422.358325843888451,117225884.241116821765900,6
135,0,136,{F308D1E2-8696-4309-86AC-25D6246A75DA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17845.950000000000728,72.219999999999999,AK,190803060803,Smallwood Creek,S,NM,190803060804,0.000000000000000,0.000000000000000,38760.209260700001323,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38760.209260700001323,0.000000000000000,38760.209260732997791,72220005.439973637461662,0
136,2,137,{0EC3B3FA-CEDD-4CBD-B3D1-7B8483108FBB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,40689.949999999997090,164.669999999999987,AK,190803050807,Harding Lake-Salcha River,S,NM,190803071008,0.000000000000000,0.000000000000000,61374.438480500000878,0, ,1241.900000000000091,Z82, , , ,11/1/1968 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.,26135,1968,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1968.000000000000000,1960.000000000000000,10626.936246799999935,280.801172560999987,12.563275847000000,61374.438480500000878,0.000000000000000,61374.438480458578852,164666399.512569367885590,0
137,1,138,{B6206B6F-8F06-47A5-B9D9-694E9DE21729},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,12678.799999999999272,51.310000000000002,AK,190803070109,Rosa Creek,S,NM,190803070110,0.000000000000000,0.000000000000000,33914.183659200003603,0,115,35.359999999999999,D65C,812115, , ,5/20/2008 0:00:00,Yes,Digitized,DRG63, ,35.399999999999999,GIS,Perimeter Submitted via email by Marsha Henderson,28161,2008,7/6/2008 0:00:00,ilmakfssrvgad,No,5/28/2008 0:00:00,, ,N,2000 - 2009,2008.000000000000000,2000.000000000000000,2356.860428110000157,0.000000000000000,0.000000000000000,33914.183659200003603,0.000000000000000,33914.183659247872129,51309296.980341829359531,0
138,1,139,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,46890.984335100001772,0.000000000000000,46890.984335117223964,73385686.917765170335770,14
139,2,140,{17D43888-7B43-4D2E-A64B-1DB952D21D3A},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,14569.909999999999854,58.960000000000001,AK,190803050501,190803050501,S,NM,190803050505,0.000000000000000,0.000000000000000,33747.768536900002800,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,33747.768536900002800,0.000000000000000,33747.768536904448410,58962344.658632539212704,0
140,2,141,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,93580.263501399997040,0.000000000000000,93580.263501381530659,157938594.782844662666321,10
141,3,142,{027C7526-766D-43B8-94D3-97EE29A5251B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,37511.550000000002910,151.800000000000011,AK,190803050307,Gold Creek,S,NM,190803050310,0.000000000000000,0.000000000000000,61857.439576999997371,1,370,1577.160000000000082,BJT6,411370, ,1993.8,8/9/2005 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service,1873,2004,3/20/2019 0:00:00,jljenkins, ,9/23/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,13261.496368599999187,0.000000000000000,0.000000000000000,61857.439576999997371,0.000000000000000,61857.439577017750707,151803836.576882511377335,3
142,2,143,{DE0DE30A-72B4-4203-A42F-67B75DBF70AB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17333.720000000001164,70.150000000000006,AK,190803031805,Sand Creek,S,NM,190803031806,0.000000000000000,0.000000000000000,39656.951032600001781,1,284,49816.250000000000000,B284,312284,P00284, ,11/26/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,1152,2003,11/26/2004 0:00:00,gschmunk, ,8/19/2003 0:00:00,, ,N,2000 - 2009,2003.000000000000000,2000.000000000000000,116558.365732000005664,572.602440888000046,26.868572107900000,39656.951032600001781,0.000000000000000,39656.951032572127588,70147073.622687906026840,5
143,2,144,{518E6130-F8EE-4BDA-A682-EB9E15318CCB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29289.830000000001746,118.530000000000001,AK,190803050407,The Splits-Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,52895.924332599999616,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,0.000000000000000,0.000000000000000,52895.924332599999616,0.000000000000000,52895.924332568014506,118531749.845865458250046,3
144,1,145,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,0.000000000000000,76435.943086809522356,168833336.194999247789383,2
145,3,146,{6FCF2977-8700-4085-8AA5-F6B2CB78FD19},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,14288.090000000000146,57.820000000000000,AK,190803031706,190803031706-South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,31113.282034500000009,1,207,58078.949999999997090,F38A,112207,PNF38A, ,6/10/2011 0:00:00,Yes,GPS,Helicopter, ,0.000000000000000, ,None Recorded,34868,2011,6/10/2011 0:00:00,DNR Delta,No,8/10/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,126404.151492000004509,659.316947449000054,26.879279210499998,31113.282034500000009,0.000000000000000,31113.282034456722613,57821831.914595223963261,1
146,2,147,{5C09B87C-FB45-4AFD-B93B-1BF035452FA2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10604.069999999999709,42.909999999999997,AK,190803031508,190803031508,S,NM,190803031509,0.000000000000000,0.000000000000000,35145.977368100000604,1,515,9149.059999999999491,A8UK,412515,PNA8UK,6456.7,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,2027,2004,3/20/2019 0:00:00,jljenkins, ,10/6/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,49971.350856899996870,941.859626284999990,38.379057353100002,35145.977368100000604,0.000000000000000,35145.977368120264146,42913133.442657023668289,0
147,0,148,{6A207748-1933-4E90-9819-E42D9D58DA83},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15043.989999999999782,60.880000000000003,AK,190803031407,Lower Eisenmenger Fork,S,NM,190803031509,0.000000000000000,0.000000000000000,31966.337866999998369,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,807.530451956999968,16.364094377899999,31966.337866999998369,0.000000000000000,31966.337866963560373,60880888.858592681586742,2
148,6,149,{7468F018-CD05-48B1-AB3E-58629C6B93C2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34952.099999999998545,141.449999999999989,AK,190803090903,Hard Luck Creek-Chatanika River,S,NM,190803090905,0.000000000000000,0.000000000000000,75880.279380799998762,1,319,22487.470000000001164,MBS4,911319,PNMBS4,21309,7/30/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by IMT,51181,2019,7/31/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N,2010 - 2019,2019.000000000000000,2010.000000000000000,114689.348612000001594,0.000000000000000,0.000000000000000,75880.279380799998762,0.000000000000000,75880.279380779844359,141446188.145709872245789,2
149,3,150,{86C2254B-018A-4026-855B-061BEB48C25E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31070.720000000001164,125.739999999999995,AK,190803090708,Standard Creek-Goldstream Creek,S,NM,190803090806,0.000000000000000,0.000000000000000,49929.335326599997643,1,388,1795.029999999999973,HL3N,311388,PNHL3N, ,7/4/2013 0:00:00,Yes,GPS,Foot, ,0.000000000000000, ,None Recorded,36521,2013,7/5/2013 0:00:00,DNR SW-McGrath,No,9/24/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,22384.702645500001381,0.000000000000000,0.000000000000000,49929.335326599997643,0.000000000000000,49929.335326558284578,125738761.733338564634323,2
150,1,151,{34F881F0-C7AB-47EC-AFD6-B3DDB3FEF05D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16154.540000000000873,65.379999999999995,AK,190803090706,Ohio Creek,S,NM,190803090707,0.000000000000000,0.000000000000000,45392.826509799997439,1, ,6940.590000000000146,OD3, , ,8840,11/1/1999 0:00:00,Yes,Image Interpretation,Image, ,0.000000000000000, ,Digitized from 1974 Landsat image P77 R14.,42292,1966,8/24/2018 0:00:00,jljenkins, ,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,35758.851295100001153,0.000000000000000,0.000000000000000,45392.826509799997439,0.000000000000000,45392.826509835256729,65375094.798618495464325,4
151,2,152,{8D921BDF-084E-43B1-8204-BEB06A87CB01},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,23605.240000000001601,95.530000000000001,AK,190803090707,Allen Creek-Goldstream Creek,S,NM,190803090708,0.000000000000000,0.000000000000000,54961.009706999997434,1, ,6940.590000000000146,OD3, , ,8840,11/1/1999 0:00:00,Yes,Image Interpretation,Image, ,0.000000000000000, ,Digitized from 1974 Landsat image P77 R14.,42292,1966,8/24/2018 0:00:00,jljenkins, ,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,35758.851295100001153,0.000000000000000,0.000000000000000,54961.009706999997434,0.000000000000000,54961.009707031815196,95527016.875458583235741,1
